15:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.955928802490234, 0.0, 0.0, 0.0, 5.7548441886901855, 0.0, 0.0, 7.467462539672852, 0.0, 0.0, 0.0, 0.0, 23.680124282836914, 22.67070960998535, 0.0, 15.557262420654297, 7.142951488494873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.077415466308594, 0.0, 12.749102592468262]
16:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.969724655151367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.20841121673584, 0.0, 0.0, 0.0, 0.0, 24.06974220275879, 26.91179847717285, 0.0, 33.77684783935547, 13.668301582336426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 57.098873138427734, 0.0, 20.420867919921875]
17:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.317340850830078, 0.0, 0.0, 0.0, 9.21475601196289, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.94468307495117, 24.407381057739258, 0.0, 21.234569549560547, 6.744915962219238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.9123420715332, 0.0, 8.898087501525879]
18:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.792173385620117, 0.0, 0.0, 0.0, 0.9634827971458435, 0.9418370723724365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.227956771850586, 22.085508346557617, 0.0, 2.421044111251831, 0.5264953374862671, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.23465347290039, 0.0, 10.814257621765137]
19:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.48541259765625, 0.0, 0.0, 0.0, 0.0, 3.5545475482940674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.48464584350586, 30.438377380371094, 0.0, 3.665780544281006, 13.980443954467773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 56.489906311035156, 0.0, 18.22015380859375]
20:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.07520866394043, 0.0, 0.0, 0.0, 6.62846565246582, 0.0, 0.0, 0.43297168612480164, 0.0, 0.0, 0.0, 0.0, 15.53309440612793, 17.919214248657227, 0.0, 6.743832588195801, 4.04212760925293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.939525604248047, 0.0, 9.708527565002441]
21:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 42.506202697753906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.680397033691406, 48.40766143798828, 0.0, 43.344764709472656, 15.484638214111328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 76.60063171386719, 0.0, 27.696823120117188]
22:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.28871154785156, 0.0, 0.0, 0.0, 0.0, 7.037461280822754, 0.0, 10.426222801208496, 0.0, 0.0, 0.0, 0.0, 21.381986618041992, 39.93729019165039, 0.0, 33.95817565917969, 24.264774322509766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 84.25399780273438, 0.0, 30.20949935913086]
23:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.7098274230957, 0.0, 0.0, 0.0, 4.488251686096191, 0.0, 0.0, 1.9613698720932007, 0.0, 0.0, 0.0, 0.0, 64.45549774169922, 25.51524543762207, 0.0, 27.113405227661133, 0.806174635887146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44.27797317504883, 0.0, 30.786867141723633]
24:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47.93035888671875, 0.0, 0.0, 0.0, 0.0, 0.19345754384994507, 0.0, 2.260862350463867, 0.0, 0.0, 0.0, 0.0, 28.805797576904297, 44.920997619628906, 0.0, 34.25796890258789, 20.651987075805664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 75.50716400146484, 0.0, 37.41975402832031]
25:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.18352508544922, 0.0, 0.0, 0.0, 6.795251369476318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.604509353637695, 25.666635513305664, 0.0, 11.554744720458984, 7.136309623718262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.72859573364258, 0.0, 5.35398006439209]
26:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.968711853027344, 0.0, 0.0, 0.0, 1.651821494102478, 6.61732816696167, 0.0, 2.209076404571533, 0.0, 0.0, 0.0, 0.0, 17.53722381591797, 31.034440994262695, 0.0, 13.670095443725586, 10.981268882751465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.34027099609375, 0.0, 14.379508018493652]
27:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.39459228515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3319926261901855, 0.0, 0.0, 0.0, 0.0, 13.55264663696289, 23.388093948364258, 0.0, 16.18500328063965, 15.199413299560547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 41.07562255859375, 0.0, 17.100751876831055]
28:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.02381706237793, 0.0, 0.0, 0.0, 13.545842170715332, 5.520685195922852, 0.0, 7.389338970184326, 0.0, 0.0, 0.0, 0.0, 20.026140213012695, 25.17559051513672, 0.0, 0.0, 1.9419846534729004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 49.55640411376953, 0.0, 10.86988639831543]
29:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.49199295043945, 0.0, 0.0, 0.0, 0.0, 31.779624938964844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.568345069885254, 49.89796447753906, 0.0, 6.251242637634277, 17.593997955322266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.2100830078125, 0.0, 7.426792621612549]
30:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 27.775346755981445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.161487579345703, 32.18708419799805, 0.0, 24.680904388427734, 8.862553596496582, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.08824157714844, 0.0, 24.064849853515625]
31:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.68723487854004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.8169002532959, 29.786298751831055, 0.0, 18.376142501831055, 9.29520320892334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.70191192626953, 0.0, 18.034257888793945]
32:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.561279296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0859062671661377, 0.0, 0.0, 0.0, 0.0, 38.832271575927734, 39.00522994995117, 0.0, 41.84675216674805, 15.677482604980469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 68.63440704345703, 0.0, 32.2785758972168]
33:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.16297721862793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.742557525634766, 24.62238883972168, 0.0, 9.394283294677734, 3.3720462322235107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.760704040527344, 0.0, 21.445819854736328]
34:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 43.1127815246582, 0.0, 0.0, 0.0, 0.0, 2.0236542224884033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.968542098999023, 40.50197982788086, 0.0, 21.834030151367188, 19.24163055419922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 67.68751525878906, 0.0, 22.745437622070312]
35:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.06549835205078, 0.0, 0.0, 0.0, 9.544652938842773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.86194610595703, 31.074411392211914, 0.0, 19.282548904418945, 13.013941764831543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 61.46733856201172, 0.0, 9.672164916992188]
36:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.414695739746094, 0.0, 0.0, 0.0, 0.0, 17.17799949645996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.086188316345215, 37.88134765625, 0.0, 16.660137176513672, 17.818580627441406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 76.7777328491211, 0.0, 24.571266174316406]
37:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.954164505004883, 0.0, 0.0, 0.0, 3.4612667560577393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.034114837646484, 20.352108001708984, 0.0, 3.4849746227264404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.178285598754883, 0.0, 16.165468215942383]
38:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.00897789001465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 45.874122619628906, 30.474388122558594, 0.0, 27.643930435180664, 5.367032527923584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.10105895996094, 0.0, 30.152650833129883]
39:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0484619140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.900870323181152, 0.0, 0.0, 0.0, 0.0, 18.828866958618164, 11.479578971862793, 0.0, 15.4887113571167, 3.76417875289917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.88833236694336, 0.0, 16.087963104248047]
40:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.36112594604492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.99541091918945, 33.07091522216797, 0.0, 49.78053665161133, 11.658658981323242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 53.42153549194336, 0.0, 37.89654541015625]
41:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47.78367233276367, 0.0, 0.0, 0.0, 0.0, 16.322433471679688, 0.0, 3.258981466293335, 0.0, 0.0, 0.0, 0.0, 12.01990795135498, 42.320556640625, 0.0, 19.756813049316406, 17.84033966064453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.9150619506836, 0.0, 26.86518669128418]
42:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44.977142333984375, 0.0, 0.0, 0.0, 5.389492511749268, 5.337353229522705, 0.0, 3.477940797805786, 0.0, 0.0, 0.0, 0.0, 31.609031677246094, 47.80971908569336, 0.0, 33.43794250488281, 21.861181259155273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 91.69419860839844, 0.0, 18.974796295166016]
43:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.05332374572754, 0.0, 0.0, 0.0, 0.0, 2.2079546451568604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.120847702026367, 29.07485008239746, 0.0, 12.315424919128418, 10.967419624328613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 45.996665954589844, 0.0, 20.809547424316406]
44:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 49.61760330200195, 0.0, 0.0, 0.0, 6.849219799041748, 17.200056076049805, 0.0, 5.483501434326172, 0.0, 0.0, 0.0, 0.0, 14.864063262939453, 43.04924011230469, 0.0, 9.563322067260742, 17.492538452148438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 89.12199401855469, 0.0, 17.686832427978516]
45:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 56.125030517578125, 0.0, 0.0, 0.0, 0.0, 8.539247512817383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.107402801513672, 43.6703987121582, 0.0, 26.195985794067383, 25.98715591430664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.36515808105469, 0.0, 17.287635803222656]
46:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.903928756713867, 0.0, 0.0, 0.0, 14.093387603759766, 0.0, 0.0, 0.15595903992652893, 0.0, 0.0, 0.0, 0.0, 32.5347785949707, 29.611608505249023, 0.0, 22.693422317504883, 12.922622680664062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 58.905887603759766, 0.0, 2.4204227924346924]
47:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.16982650756836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.10915184020996, 0.0, 0.0, 0.0, 0.0, 33.81275177001953, 25.716127395629883, 0.0, 26.163105010986328, 11.53660774230957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.89460754394531, 0.0, 24.246274948120117]
48:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.452579498291016, 0.0, 0.0, 0.0, 19.61298370361328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 51.490604400634766, 42.83594512939453, 0.0, 1.4313817024230957, 7.942204475402832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 49.483150482177734, 0.0, 15.726700782775879]
49:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.80607032775879, 0.0, 0.0, 0.0, 9.887554168701172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.68280029296875, 25.878908157348633, 0.0, 10.087559700012207, 9.740747451782227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.28728485107422, 0.0, 7.577000141143799]
50:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.15361785888672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.978243827819824, 0.0, 0.0, 0.0, 0.0, 32.7989616394043, 31.7911376953125, 0.0, 22.81981086730957, 9.97513484954834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.66482925415039, 0.0, 27.270383834838867]
51:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.242393493652344, 0.0, 0.0, 0.0, 4.4904046058654785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.784948348999023, 41.32575988769531, 0.0, 32.374385833740234, 12.554634094238281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 66.49883270263672, 0.0, 16.751785278320312]
52:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 27.617788314819336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.48773765563965, 27.5107364654541, 0.0, 16.115644454956055, 11.220267295837402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44.973167419433594, 0.0, 9.232958793640137]
53:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.77991485595703, 0.0, 0.0, 0.0, 2.096269130706787, 10.803187370300293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.009617805480957, 31.462228775024414, 0.0, 7.811526775360107, 14.144647598266602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 61.16417694091797, 0.0, 12.771139144897461]
54:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.02860641479492, 0.0, 0.0, 0.0, 0.0, 4.085890769958496, 0.0, 10.981497764587402, 0.0, 0.0, 0.0, 0.0, 24.971189498901367, 28.821460723876953, 0.0, 7.739612579345703, 9.467390060424805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 57.9920539855957, 0.0, 18.88040542602539]
55:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.87126922607422, 0.0, 0.0, 0.0, 0.0, 11.168328285217285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.934917449951172, 21.080984115600586, 0.0, 8.738304138183594, 9.448266983032227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 45.07138442993164, 0.0, 8.943277359008789]
56:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.925708770751953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.04202651977539, 18.261978149414062, 0.0, 3.300466537475586, 1.8449084758758545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.47052574157715, 0.0, 18.658170700073242]
57:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.00382995605469, 0.0, 0.0, 0.0, 0.0, 12.74303913116455, 0.0, 10.788609504699707, 0.0, 0.0, 0.0, 0.0, 15.38382625579834, 27.45632553100586, 0.0, 11.854761123657227, 11.317852973937988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 61.72279357910156, 0.0, 13.508191108703613]
58:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.596384048461914, 0.0, 0.0, 0.0, 12.136144638061523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.897235870361328, 26.713626861572266, 0.0, 7.417794704437256, 9.965874671936035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 43.94788360595703, 0.0, 4.878030300140381]
59:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.658992767333984, 0.0, 0.0, 0.0, 0.0, 1.0643771886825562, 0.0, 9.221919059753418, 0.0, 0.0, 0.0, 0.0, 18.344375610351562, 29.06610679626465, 0.0, 26.139467239379883, 19.045000076293945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 58.513797760009766, 0.0, 22.43314552307129]
60:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.71012878417969, 0.0, 0.0, 0.0, 1.9485492706298828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.100154876708984, 35.569679260253906, 0.0, 0.0, 6.331263542175293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.71087646484375, 0.0, 21.73968505859375]
61:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.786746978759766, 0.0, 0.0, 0.0, 0.0, 7.8842082023620605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.629667282104492, 26.768238067626953, 0.0, 19.211877822875977, 16.126792907714844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 66.10359954833984, 0.0, 6.102736473083496]
62:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.596458435058594, 0.0, 0.0, 0.0, 0.0, 5.112997531890869, 0.0, 7.036014080047607, 0.0, 0.0, 0.0, 0.0, 16.505075454711914, 27.017099380493164, 0.0, 20.340545654296875, 13.942275047302246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 53.93941879272461, 0.0, 20.25579071044922]
63:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.33179473876953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7880147695541382, 0.0, 0.0, 0.0, 0.0, 17.341411590576172, 18.798419952392578, 0.0, 24.607013702392578, 9.406156539916992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.96456527709961, 0.0, 12.709431648254395]
64:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.492767333984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.657106399536133, 24.547441482543945, 0.0, 16.28411102294922, 4.6033430099487305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.340696334838867, 0.0, 14.58735466003418]
65:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.317716598510742, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9041483402252197, 0.0, 0.0, 0.0, 0.0, 17.330875396728516, 24.370746612548828, 0.0, 8.63438606262207, 9.52719497680664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.292274475097656, 0.0, 17.96822738647461]
66:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.1441535949707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 41.45515823364258, 41.6945915222168, 0.0, 36.21587371826172, 17.98479461669922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 56.391990661621094, 0.0, 29.66087532043457]
67:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.023460388183594, 0.0, 0.0, 0.0, 0.10036881268024445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.210359573364258, 26.285982131958008, 0.0, 24.454113006591797, 7.583640098571777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.818153381347656, 0.0, 13.861902236938477]
68:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.32888412475586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.16802406311035, 28.510725021362305, 0.0, 8.287847518920898, 6.291508197784424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.762676239013672, 0.0, 17.09589385986328]
69:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.16497039794922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44.44496536254883, 34.08901596069336, 0.0, 49.64006042480469, 21.018085479736328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 68.35613250732422, 0.0, 11.847609519958496]
70:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 75.23844146728516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 58.25779342651367, 71.72138977050781, 0.0, 55.111907958984375, 21.60001564025879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 117.04319763183594, 0.0, 57.282814025878906]
71:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.337812423706055, 0.0, 0.0, 0.0, 0.8022038340568542, 0.0, 0.0, 0.9954711198806763, 0.0, 0.0, 0.0, 0.0, 14.682892799377441, 17.23422622680664, 0.0, 8.627677917480469, 2.950312614440918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.50966453552246, 0.0, 16.421110153198242]
